Symbol	logFC	logCPM	PValue	FDR
HDAC9	2.335544769	2.11050522	2.65E-18	7.04E-17
TSPAN17	0.703227305	5.69078912	4.05E-15	8.20E-14
PER3	-0.83580005	3.246176571	1.15E-08	1.13E-07
TNFRSF9	2.91858695	4.916077775	7.54E-72	2.12E-69
RFC2	-0.64043731	5.681470715	1.07E-13	1.84E-12
SLC4A8	-1.445467699	4.274565025	1.19E-34	9.10E-33
BCAR1	0.756645032	5.530276097	1.91E-11	2.62E-10
HERPUD1	0.738036919	6.46072572	1.57E-18	4.30E-17
RAD51	-0.881084321	3.807805054	4.14E-12	6.20E-11
POLQ	-0.946840047	4.840829063	8.94E-14	1.56E-12
RRP12	0.495661167	6.097475918	6.30E-09	6.45E-08
MSMO1	1.215400148	6.468628802	9.79E-13	1.55E-11
FOXN3	-0.780057172	6.643553585	3.54E-18	9.27E-17
LAMA3	1.138349129	8.226691788	4.66E-54	8.15E-52
FOXC1	-0.507733578	5.15425605	1.59E-07	1.33E-06
SZRD1	0.418220297	7.407519284	2.57E-08	2.41E-07
KCNH2	1.287655425	5.689552839	6.33E-29	3.43E-27
CYFIP2	-0.757233377	4.858426975	3.74E-14	6.83E-13
MCOLN3	-0.935948031	5.60968421	3.43E-15	6.98E-14
TRAF1	1.189567324	5.44450968	4.73E-18	1.22E-16
IL17RB	-1.914492363	2.175063323	3.28E-20	1.00E-18
GYG2	-1.24799121	2.185094424	6.46E-10	7.51E-09
LAMC2	1.578296183	8.204722589	5.16E-75	1.61E-72
ATP2B4	2.616013298	5.212179831	1.20E-56	2.21E-54
FLYWCH1	0.73100435	5.582556399	1.91E-11	2.62E-10
MXD1	0.590291171	6.19601236	2.00E-08	1.90E-07
SLC2A3	-0.64024596	9.803221661	2.34E-12	3.57E-11
ACAA1	0.593692205	4.754581071	1.43E-07	1.21E-06
TNK2	0.717159859	6.759034052	6.70E-07	5.10E-06
LTK	1.765169588	1.617898167	3.54E-10	4.24E-09
ELMO2	0.495014253	5.709847353	8.55E-07	6.33E-06
VMP1	0.652764355	8.872606075	4.78E-14	8.66E-13
POLD1	-0.903665706	5.343036966	2.85E-20	8.78E-19
EIF4B	-0.422022663	8.701787553	9.03E-07	6.67E-06
CA11	-0.95042158	2.942967884	5.88E-10	6.88E-09
GPC1	0.64301349	6.87463849	1.11E-16	2.50E-15
CTSA	0.584672832	7.492836662	1.21E-14	2.32E-13
CNN2	-0.440829406	7.682963502	1.40E-08	1.36E-07
SLC9A3R2	1.222261484	5.276414114	2.11E-27	1.04E-25
NTHL1	0.791473349	3.72776957	8.04E-09	8.11E-08
MCM10	-1.094493329	4.76462922	5.17E-27	2.47E-25
PDIA5	0.577066231	4.90837421	9.34E-09	9.33E-08
MYLK	1.944535563	2.898707085	2.61E-24	1.05E-22
COL17A1	1.733303012	3.412235088	9.32E-25	3.86E-23
FAM107B	0.917352325	6.862180243	8.61E-20	2.59E-18
SLC9A7	0.520469508	6.366968166	1.35E-09	1.51E-08
DIP2B	0.531514306	7.080838334	7.20E-12	1.05E-10
NGEF	1.438054552	2.804079364	1.57E-14	2.96E-13
ASPM	-0.550931648	7.442842211	1.83E-13	3.09E-12
ELOVL1	1.123763481	6.086650123	3.67E-30	2.19E-28
FGFR2	-1.771644904	2.895575025	8.10E-28	4.10E-26
MSANTD3	0.786976427	6.331095184	7.41E-18	1.89E-16
PFKP	0.565812486	6.492610405	3.49E-11	4.63E-10
KLF6	1.923219769	8.837808926	1.50E-133	1.95E-130
NEO1	-0.523196079	6.354270585	5.37E-07	4.16E-06
PHKA1	-0.535022567	5.789725364	1.35E-07	1.15E-06
CACNB1	0.671752744	4.42275336	9.54E-07	7.01E-06
PRKCZ	1.379491717	6.121653462	8.59E-58	1.62E-55
NAV3	1.389930326	1.958106782	9.26E-07	6.82E-06
IDH3G	0.447547782	5.791692685	1.82E-07	1.51E-06
PDK3	-0.668564203	3.495000356	6.88E-07	5.21E-06
TFE3	0.698002852	6.858902815	1.16E-17	2.87E-16
FTSJ1	0.450147762	6.470417119	1.20E-06	8.65E-06
PPP2R5B	1.342551601	4.040939285	3.23E-24	1.29E-22
PITX1	0.474253217	6.279906881	6.98E-08	6.19E-07
MAST4	1.448274309	6.010895874	3.32E-34	2.45E-32
NUCKS1	-0.557887535	8.812268751	5.08E-15	1.02E-13
BCL3	1.316907728	2.431799191	8.84E-10	1.01E-08
GAL	0.636898004	5.095248413	1.38E-08	1.34E-07
RORA	-0.653442812	5.213713676	2.27E-10	2.76E-09
SPTB	-1.245023718	6.000860155	7.43E-18	1.89E-16
SLC44A1	-0.610214642	7.375741379	5.83E-14	1.04E-12
FSTL3	1.186940609	4.762206141	6.06E-24	2.36E-22
WIPI1	1.129714368	6.15234431	1.10E-24	4.54E-23
PTPN21	0.520063538	5.271208364	1.26E-07	1.07E-06
MAP4K4	0.735519177	8.52593959	6.75E-20	2.03E-18
WDR1	0.466126064	7.881401604	1.52E-10	1.90E-09
RPS6KA2	0.961361551	5.413867811	1.78E-19	5.25E-18
VASH1	-1.047079783	2.586763731	8.34E-09	8.39E-08
TRIB2	-1.242555029	5.393286058	6.84E-32	4.54E-30
FAM50A	0.486784148	6.986285331	4.50E-10	5.31E-09
MYO3B	-2.279059748	3.611434439	1.16E-60	2.44E-58
RDH11	0.600557239	6.696870134	1.68E-09	1.85E-08
ADGRL1	-0.794345641	5.326939966	4.91E-14	8.86E-13
ALDH3A2	-0.551757502	6.384861544	4.17E-12	6.24E-11
TFRC	0.593552056	9.127517233	3.76E-13	6.13E-12
SMC1A	-0.561209652	8.065950977	1.63E-12	2.51E-11
HMMR	-0.606123237	6.207652681	1.80E-10	2.22E-09
CHFR	0.685463906	5.008177901	7.44E-11	9.56E-10
P4HA2	1.063817197	7.185673356	5.03E-38	4.78E-36
STK10	0.585999767	6.13160633	3.35E-10	4.02E-09
CRMP1	0.568219808	6.390787407	1.31E-11	1.85E-10
MRVI1	-1.448296887	4.625089838	8.73E-31	5.42E-29
AP1M1	0.549964159	5.546442503	2.29E-08	2.16E-07
PVR	0.714008433	6.856045462	5.38E-21	1.74E-19
MCM2	-0.881282243	6.874824395	4.13E-27	1.99E-25
PANX2	0.996001681	3.394365872	4.75E-11	6.19E-10
PDE8A	0.583467826	6.94773572	1.77E-14	3.34E-13
ADAM11	-1.414147254	1.074730954	1.82E-07	1.50E-06
PICALM	0.627362744	8.266988982	1.07E-18	2.99E-17
TEAD2	-0.627392084	4.656999917	1.93E-09	2.11E-08
MGLL	2.229190038	6.505973767	1.42E-144	2.27E-141
SEMA3A	-2.213955598	4.329743175	1.38E-74	4.20E-72
CELSR1	0.559738196	5.652906945	2.10E-07	1.73E-06
SLC25A40	-0.515593939	5.618774088	7.46E-08	6.58E-07
RASAL2	0.711023454	5.879980371	8.05E-13	1.28E-11
MARK3	0.583225935	7.342738605	3.19E-16	6.95E-15
TMEM131	0.401882753	7.409013697	3.51E-07	2.80E-06
FSCN1	0.568010423	6.938056333	1.16E-12	1.81E-11
ACTB	0.57904344	11.84176446	4.17E-13	6.77E-12
KIFAP3	0.656385659	3.807525675	4.67E-07	3.66E-06
MCM6	-0.9932206	7.52169451	1.65E-21	5.57E-20
UNG	-1.373935227	5.755406988	4.88E-38	4.67E-36
SPAG5	-0.484525943	6.207912925	9.21E-07	6.79E-06
ACACB	-1.166405843	2.950462496	1.99E-11	2.72E-10
MCAM	0.54119782	7.000036278	3.66E-13	5.98E-12
MBNL3	-0.815655881	3.367026868	2.50E-09	2.70E-08
ARHGEF1	0.60575688	6.866494256	2.38E-11	3.21E-10
NFKB2	1.248599125	6.810169827	5.35E-48	7.75E-46
UBE2T	-0.875168123	4.365608362	3.73E-13	6.09E-12
DNAJC10	0.552900853	7.640408898	5.75E-12	8.49E-11
IL4R	0.961723317	4.170945093	4.07E-13	6.62E-12
EXOSC5	-0.608602355	4.247541199	4.27E-07	3.37E-06
JADE1	-0.511127715	5.100961302	3.71E-07	2.96E-06
CST7	0.694740493	6.951971217	1.81E-18	4.91E-17
LAMP3	0.758099204	5.942511017	2.92E-15	5.99E-14
NEBL	-0.448853504	6.777375631	4.38E-09	4.58E-08
TIGAR	0.637793759	4.518128224	1.14E-07	9.77E-07
FGF20	-0.797844222	3.305862771	8.25E-09	8.30E-08
ITCH	0.449521825	7.522888342	2.07E-08	1.96E-07
MYH7B	-3.338991959	4.877887327	7.84E-112	5.62E-109
TP73	-1.048370478	3.354634665	3.55E-13	5.85E-12
FKBP7	-0.920714537	2.173482342	1.06E-06	7.72E-06
SLC1A3	-2.884016548	2.246854247	5.54E-38	5.23E-36
CDC14A	-0.663161708	3.95607012	1.67E-07	1.39E-06
PTPRH	1.056992999	3.886729509	2.83E-16	6.19E-15
SLC35C2	0.480070728	6.037224674	1.10E-08	1.09E-07
RFX3	-0.842883202	3.28671082	5.90E-09	6.07E-08
COL5A3	1.063553885	2.300504894	1.02E-06	7.44E-06
RBL1	-0.670730003	5.456407155	4.05E-14	7.38E-13
DLGAP4	0.643466538	6.662957816	7.68E-13	1.22E-11
TCF7	0.526779369	7.047114852	1.67E-11	2.32E-10
ARG2	0.527899858	7.382036195	6.30E-07	4.82E-06
LRP2	-3.15078045	4.524074	3.28E-92	1.57E-89
PHLPP1	-1.174323356	3.940750562	3.79E-17	8.85E-16
NFE2L1	0.759924867	8.370499157	1.63E-28	8.68E-27
PDS5B	-0.469889279	6.832069771	4.64E-08	4.24E-07
CYLD	0.844430812	6.501367795	1.80E-23	6.78E-22
AGBL5	-0.440148124	5.484638108	5.64E-07	4.35E-06
EFR3B	-1.086261351	2.01655653	9.03E-08	7.90E-07
CD82	1.588938229	6.223324283	1.05E-45	1.37E-43
ATRX	-0.366424191	7.94406945	1.38E-07	1.17E-06
IGSF9	-1.939808606	0.65180424	1.36E-07	1.16E-06
ABCB1	-0.55141018	5.113821374	1.01E-07	8.83E-07
ORC1	-1.132006539	4.244573427	2.55E-13	4.25E-12
RAD54L	-0.776124472	3.996730295	5.04E-10	5.95E-09
B4GALT1	0.445555329	6.527436104	2.78E-08	2.61E-07
ITPKC	1.32602484	5.105448717	1.28E-35	1.04E-33
ERO1B	-0.541027147	4.340898919	6.74E-07	5.12E-06
PPP1R15A	1.503444214	8.092507279	2.31E-103	1.50E-100
ACHE	1.462623917	1.80939086	4.30E-07	3.39E-06
NLK	-0.671729896	6.671003605	1.21E-17	2.99E-16
LPCAT2	-0.795019485	7.865367518	3.70E-27	1.79E-25
TXNDC16	-0.946069659	3.606033438	3.14E-11	4.19E-10
GMCL1	-0.446983181	6.069882469	1.01E-07	8.83E-07
SMOX	0.912880429	4.526248195	2.03E-14	3.80E-13
C20orf194	0.507788349	5.553185868	8.03E-07	5.97E-06
KIZ	-0.554695919	8.296167604	2.32E-12	3.53E-11
SLC8B1	0.859052227	3.935797175	3.91E-11	5.15E-10
PXN	1.096049177	8.16733503	3.60E-46	4.92E-44
CHGB	0.536277648	6.632076609	5.70E-12	8.43E-11
FXYD5	0.762142088	6.553814194	1.88E-18	5.08E-17
GRAMD1A	0.628092196	5.558833897	6.29E-11	8.15E-10
SLC9A1	0.716927072	4.988822969	8.53E-13	1.35E-11
ICAM1	0.492929329	6.413284581	6.36E-08	5.68E-07
EFNB1	0.618389157	8.025049782	1.34E-13	2.30E-12
SLC26A4	0.993969429	5.723288341	5.50E-29	2.99E-27
ITGA6	0.841563883	9.448139685	3.40E-34	2.50E-32
CDV3	0.340843102	8.441443703	2.06E-07	1.69E-06
ORC6	-0.830716648	3.994253646	3.93E-12	5.90E-11
SLC7A8	-0.737440629	8.365367441	1.91E-25	8.23E-24
SEMA6A	1.360207979	1.804329258	7.12E-08	6.30E-07
WDR76	-1.115507294	3.713585365	2.20E-18	5.91E-17
EZR	1.008056961	8.814471996	3.10E-51	4.99E-49
MYL6	0.6129483	7.739470292	5.43E-08	4.91E-07
CLSPN	-0.736980453	4.887970322	1.81E-09	1.99E-08
RFFL	0.624538748	5.257498275	4.59E-07	3.60E-06
UNC13D	1.390999692	6.718308564	7.11E-34	5.15E-32
DPYSL2	-0.848603551	7.137835274	2.97E-21	9.74E-20
CDC45	-1.385463335	4.078750359	3.57E-28	1.86E-26
CDC6	-0.956536509	6.149039321	4.72E-29	2.58E-27
CBX5	-0.829691574	7.412604378	1.81E-18	4.90E-17
MSH2	-0.696420702	6.957648905	5.82E-19	1.67E-17
PTGS1	2.025172459	1.273168822	4.68E-12	6.96E-11
TBC1D2	1.44423408	5.548117258	2.01E-47	2.85E-45
DFNB31	1.039661456	2.018806076	8.73E-07	6.46E-06
BAMBI	-0.881253842	6.527715277	6.48E-14	1.15E-12
IL11	1.508100079	2.946684322	8.64E-16	1.84E-14
SMIM24	2.077092695	2.034632324	1.46E-15	3.06E-14
FKBP5	-0.481134012	6.083634411	7.43E-09	7.54E-08
JAK2	1.051684885	3.794662607	3.79E-13	6.16E-12
CDC7	-0.976780616	4.106867643	9.49E-16	2.01E-14
ABLIM1	-0.831601196	9.032098331	3.68E-23	1.36E-21
NRP1	1.889654299	7.908699284	1.13E-132	1.35E-129
KCNK6	0.756762415	5.40068067	3.71E-14	6.78E-13
02-mar	1.123482917	2.21361637	2.78E-08	2.61E-07
CDC34	0.449953166	5.885130169	3.44E-07	2.75E-06
MISP	1.201809217	6.621683719	3.30E-38	3.20E-36
MKNK2	0.476700344	7.779141833	3.27E-09	3.47E-08
RANBP1	-0.459278185	6.309997177	9.46E-08	8.26E-07
LZTR1	0.556045972	5.419530321	2.81E-07	2.27E-06
SLC7A4	1.050117757	3.155470194	7.32E-12	1.07E-10
SLC35E4	1.135168638	4.172027504	1.23E-19	3.66E-18
MICALL1	0.772255541	5.500699313	2.47E-14	4.57E-13
CENPM	-0.925585285	2.716745618	3.64E-08	3.37E-07
03-sep	-1.014771735	3.110214862	8.31E-09	8.36E-08
XBP1	0.600920451	6.657025333	4.06E-12	6.08E-11
JOSD1	0.476591525	7.078317642	4.83E-11	6.30E-10
CYB5R3	0.613936883	5.900254562	7.41E-12	1.08E-10
TOM1	0.757491581	4.435537561	1.61E-11	2.24E-10
BIK	2.343552926	6.066076023	5.76E-57	1.07E-54
HMOX1	1.94749981	3.962311622	1.31E-36	1.16E-34
MCM5	-1.002275231	5.861948891	4.59E-30	2.71E-28
CBX7	-0.603805897	4.554594326	6.82E-08	6.06E-07
PDGFB	0.591642168	6.246854132	1.08E-09	1.23E-08
SYNGR1	-0.707195103	4.064426499	1.67E-08	1.60E-07
MYH9	0.567612571	10.34757456	7.98E-12	1.16E-10
FOXRED2	-0.7157773	5.326992673	1.48E-13	2.53E-12
RANGAP1	0.439941602	7.339484506	4.54E-07	3.56E-06
ABHD4	0.614669449	4.514983336	1.10E-08	1.09E-07
KHNYN	0.463413603	7.021317262	6.97E-10	8.08E-09
GZMB	4.653254337	4.19116269	2.14E-105	1.46E-102
POLE2	-1.141631879	2.913311506	4.49E-13	7.27E-12
ATP6V1D	0.571049507	6.792236272	4.42E-08	4.05E-07
PLEK2	0.877482507	6.268898992	1.04E-11	1.48E-10
ISM2	-0.657822844	4.109372374	5.37E-08	4.86E-07
MTHFD1	-0.515531169	7.177477519	2.58E-11	3.48E-10
YY1	-0.46054292	7.760929506	1.70E-10	2.10E-09
NFKBIA	1.107353837	5.825637563	7.81E-21	2.49E-19
NFATC4	-1.370147694	2.957970741	2.00E-15	4.16E-14
PYGB	0.60274189	7.578725928	4.82E-18	1.24E-16
GINS1	-0.94876737	5.526241736	7.71E-27	3.65E-25
MYBL2	-1.101794114	5.282300067	8.65E-27	4.08E-25
NFATC2	0.693997709	5.409411265	1.00E-11	1.44E-10
BMP7	-0.700046527	6.262268396	1.44E-17	3.52E-16
TPD52L2	0.670359819	8.12264711	2.16E-20	6.68E-19
SLCO4A1	0.465200722	6.889549118	1.46E-08	1.41E-07
NTSR1	1.278314964	8.052044606	5.90E-56	1.06E-53
PTK6	0.983220614	6.881556337	9.55E-21	3.02E-19
ARFRP1	0.565687874	4.965152997	7.56E-07	5.66E-06
TRIB3	0.836345562	8.02483747	4.34E-31	2.74E-29
SNPH	-0.870640119	3.34111243	4.31E-07	3.40E-06
FERMT1	1.12313176	8.018819859	3.71E-52	6.12E-50
PLCB4	-0.742531562	5.236820594	3.56E-12	5.34E-11
E2F1	-1.270949972	4.999932686	4.06E-14	7.38E-13
CHMP4B	0.659501431	7.537473115	1.35E-14	2.58E-13
FAM83D	-0.5842676	6.080256107	1.72E-11	2.38E-10
DNTTIP1	2.175074187	8.827600602	1.06E-95	5.41E-93
LIPG	1.962675516	4.142931932	3.84E-49	5.68E-47
ATG4A	0.869333235	3.98239299	1.31E-08	1.28E-07
POLA1	-0.981238885	6.260822901	5.50E-28	2.82E-26
MOSPD1	0.741609533	7.772355016	1.44E-08	1.40E-07
WDR13	0.580432239	5.990564374	9.59E-12	1.38E-10
STAG2	-0.438586507	8.302251606	8.75E-10	1.00E-08
ATP11C	-0.851394833	6.771867458	9.78E-29	5.24E-27
PLP2	0.637470526	8.163445292	3.44E-13	5.68E-12
ELF4	0.629864799	6.231266311	1.68E-11	2.33E-10
RBBP7	-0.396049005	8.125662909	8.23E-07	6.11E-06
FGD1	1.267717679	2.749282091	7.00E-12	1.03E-10
PORCN	1.181883036	4.461761177	2.38E-19	6.95E-18
CAB39L	-0.529800918	6.129246429	1.79E-10	2.21E-09
KLF5	0.645269213	7.881174733	1.41E-21	4.76E-20
DNAJC3	0.478149327	6.757934599	2.60E-08	2.45E-07
RGCC	-1.005954784	5.186299042	1.73E-25	7.49E-24
LYRM1	-0.789143882	5.295829275	1.10E-11	1.57E-10
ARL2BP	0.65131022	5.895797632	8.23E-12	1.19E-10
USB1	0.502617531	5.419113214	3.43E-07	2.74E-06
SLC38A7	0.573659633	5.095471573	9.63E-07	7.07E-06
HAS3	-1.36154138	2.985995331	1.67E-17	4.07E-16
SLC7A5	-0.568793003	8.803042078	1.64E-10	2.04E-09
STX4	0.533586025	5.605474155	9.90E-09	9.85E-08
LACTB	1.325693511	4.331050433	9.06E-25	3.75E-23
CORO2B	1.648660348	3.87461263	2.11E-27	1.04E-25
TRIP4	0.578310393	4.621967944	3.79E-07	3.01E-06
IGDCC4	0.715093734	3.500405125	7.48E-07	5.61E-06
CD276	0.856223446	6.20030751	5.13E-18	1.32E-16
CEMIP	-1.321721481	4.950507339	9.36E-33	6.55E-31
EHD4	0.520361773	7.155072134	1.35E-10	1.69E-09
BMF	-1.390238193	4.067997835	3.45E-31	2.21E-29
OIP5	-0.866316675	3.024423875	3.58E-09	3.78E-08
TRIM35	0.552455062	4.706153956	5.09E-07	3.96E-06
FZD3	-0.516503162	5.536523646	1.81E-07	1.50E-06
PLAT	1.680234071	2.880654285	2.57E-17	6.12E-16
DKK4	-1.990389398	2.590555548	3.34E-31	2.15E-29
GDAP1	0.536424744	5.452919456	1.08E-08	1.07E-07
NDRG1	1.781787588	7.627365353	2.49E-58	4.77E-56
NCALD	-2.026675225	1.277108545	1.04E-14	2.02E-13
SQLE	0.909806581	6.959111922	6.57E-23	2.40E-21
TNFRSF10A	0.524676046	5.873028868	5.11E-09	5.29E-08
PPP2CB	0.607555299	6.200843593	2.12E-09	2.31E-08
MCM4	-1.105946462	7.983367406	2.19E-34	1.64E-32
KCNN4	1.843165834	4.972323187	9.26E-61	1.98E-58
RELB	1.502548806	5.201691228	2.62E-40	2.80E-38
FCGRT	-0.610614986	4.513969656	8.50E-07	6.30E-06
PPP1R13L	0.585494683	5.975675132	1.72E-08	1.65E-07
KLC3	0.864999967	3.367138544	7.98E-09	8.06E-08
IL4I1	3.496043312	1.612057531	3.07E-10	3.69E-09
SNAPC2	0.7112912	3.650892276	3.40E-07	2.72E-06
ASF1B	-0.993058625	4.86474807	2.60E-22	9.25E-21
SLC1A5	-0.369263973	10.56814544	7.94E-08	6.99E-07
APLP1	-1.007323724	2.200556235	5.98E-08	5.37E-07
BBC3	0.687204373	4.771409795	8.31E-10	9.53E-09
DENND3	0.918334692	4.959991242	1.08E-12	1.70E-11
PLIN3	0.595238023	5.806642064	1.50E-11	2.10E-10
ETFB	-0.736828754	5.646682661	2.75E-15	5.65E-14
ATP1A3	-0.45500482	5.471655526	1.27E-06	9.12E-06
LIG1	-1.140510079	5.4134263	2.73E-32	1.86E-30
SIGLEC6	-2.245029511	1.023817133	4.11E-14	7.47E-13
PLA2G4C	3.182561714	3.181746464	3.26E-38	3.18E-36
RAB3D	0.781246735	3.914831575	6.63E-07	5.05E-06
DBP	-1.21744093	2.775200667	9.32E-14	1.62E-12
PLPPR2	0.913268312	2.384046745	6.71E-07	5.10E-06
PPP2R1A	0.41832756	7.47664992	1.07E-08	1.06E-07
ARRDC2	0.595512796	4.746699588	2.55E-07	2.07E-06
LSR	0.46070937	7.420583636	7.50E-11	9.63E-10
CADM4	-0.619242155	3.706888906	7.69E-07	5.75E-06
NAMPT	0.640452548	7.837049955	6.51E-11	8.42E-10
SP4	-0.699037842	4.256419906	7.26E-09	7.38E-08
OGDH	0.49238353	7.493551897	1.43E-12	2.22E-11
ADAP1	0.889302755	4.598977763	5.12E-15	1.03E-13
H2AFV	-0.617490519	7.173645298	1.08E-15	2.27E-14
CAV2	1.062664217	5.976523345	6.81E-24	2.64E-22
CAV1	1.055080758	4.81452421	1.37E-18	3.77E-17
MET	1.774538447	7.692319187	1.53E-132	1.69E-129
NHP2P1	1.470229159	0.998233182	1.54E-08	1.49E-07
TSPAN12	-0.839891228	3.660851386	2.65E-10	3.21E-09
CPED1	-1.759973582	0.964159987	4.11E-10	4.87E-09
TAX1BP1	0.503882849	7.980167043	7.15E-11	9.20E-10
CHN2	-1.072467924	1.978995116	3.26E-07	2.62E-06
GRB10	0.894835452	6.740905829	4.56E-31	2.87E-29
